,like,reply,retweet,time,username,clean,prediction
25817,0,0,0,2023-06-30 20:12:20,@kareeyum,prj,1
25818,0,0,0,2023-06-30 20:12:20,@kareeyum,terus,1
25819,0,0,0,2023-06-30 20:12:20,@kareeyum,tadi,1
25823,0,0,0,2023-06-30 20:12:20,@kareeyum,disuapin,1
25824,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,fix,1
25825,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,tanggal,1
25826,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,prj,1
25827,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,aku,1
25828,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,pengin,1
25829,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,galau,1
25830,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,sama,1
25831,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,dmasiv,1
25833,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,juicy,1
25834,0,0,0,2023-06-30 20:08:58,@kiddoingshitt,luicy,1
25835,0,0,0,2023-06-30 20:08:17,@BakonSeram,orang,1
25836,0,0,0,2023-06-30 20:08:17,@BakonSeram,orang,1
25838,0,0,0,2023-06-30 20:08:17,@BakonSeram,pengin,1
25840,0,0,0,2023-06-30 20:08:17,@BakonSeram,prj,1
25841,0,0,0,2023-06-30 20:08:17,@BakonSeram,aku,1
25842,0,0,0,2023-06-30 20:08:17,@BakonSeram,mah,1
25843,0,0,0,2023-06-30 20:08:17,@BakonSeram,pengin,1
25844,0,0,0,2023-06-30 20:08:17,@BakonSeram,banget,1
25845,0,0,0,2023-06-30 20:08:17,@BakonSeram,balik,1
25846,0,0,0,2023-06-30 20:08:17,@BakonSeram,makan,1
25847,0,0,0,2023-06-30 20:08:17,@BakonSeram,tongseng,1
25848,0,0,0,2023-06-30 20:08:17,@BakonSeram,emak,1
25849,0,0,0,2023-06-30 20:07:57,@nvjaepocas,besok,1
25850,0,0,0,2023-06-30 20:07:57,@nvjaepocas,mau,1
25852,0,0,0,2023-06-30 20:07:57,@nvjaepocas,prj,1
25853,0,0,0,2023-06-30 20:07:57,@nvjaepocas,enak,1
25854,0,0,0,2023-06-30 20:07:57,@nvjaepocas,bawa,1
25855,0,0,0,2023-06-30 20:07:57,@nvjaepocas,pc,1
25856,0,0,0,2023-06-30 20:07:57,@nvjaepocas,siapa,1
25857,0,0,0,2023-06-30 20:07:57,@nvjaepocas,iya,1
25858,0,0,0,2023-06-30 20:04:47,@tqksi,najong,1
25860,0,0,0,2023-06-30 20:04:47,@tqksi,prj,1
25861,0,0,0,2023-06-30 20:04:47,@tqksi,enggak,1
25863,0,0,0,2023-06-30 20:04:47,@tqksi,sinyal,1
25865,0,1,1,2023-06-30 20:01:36,@R_Syahputra,jam,0
25867,0,1,1,2023-06-30 20:01:36,@R_Syahputra,rasa,0
25868,0,1,1,2023-06-30 20:01:36,@R_Syahputra,music,0
25869,0,1,1,2023-06-30 20:01:36,@R_Syahputra,concejakarta,0
25870,0,1,1,2023-06-30 20:01:36,@R_Syahputra,fair,0
25871,0,1,1,2023-06-30 20:01:36,@R_Syahputra,enggak,0
25872,0,1,1,2023-06-30 20:01:36,@R_Syahputra,ramai,0
25873,0,1,1,2023-06-30 20:01:36,@R_Syahputra,gue,0
25875,0,1,1,2023-06-30 20:01:36,@R_Syahputra,mau,0
25876,0,1,1,2023-06-30 20:01:36,@R_Syahputra,tonton,0
25877,0,1,1,2023-06-30 20:01:36,@R_Syahputra,pamungkas,0
25879,0,0,0,2023-06-30 19:54:49,@sagasugar5,nicsap,0
25881,0,0,0,2023-06-30 19:54:49,@sagasugar5,prj,0
25883,0,0,0,2023-06-30 19:51:28,@sssatriooo,loh,1
25884,0,0,0,2023-06-30 19:51:28,@sssatriooo,rebut,1
25885,0,0,0,2023-06-30 19:51:28,@sssatriooo,sinyal,1
25887,0,0,0,2023-06-30 19:51:28,@sssatriooo,prj,1
25888,0,0,0,2023-06-30 19:51:28,@sssatriooo,cok,1
25889,0,0,0,2023-06-30 19:47:46,@proxyfoxx,tanggal,1
25891,0,0,0,2023-06-30 19:47:46,@proxyfoxx,prj,1
25893,0,0,0,2023-06-30 19:47:46,@proxyfoxx,yeayy,1
25894,0,0,0,2023-06-30 19:47:46,@proxyfoxx,ketemu,1
25895,0,0,0,2023-06-30 19:47:46,@proxyfoxx,iko,1
25896,0,0,0,2023-06-30 19:47:46,@proxyfoxx,sayang,1
25897,0,0,0,2023-06-30 19:47:46,@proxyfoxx,cinta,1
25898,0,0,0,2023-06-30 19:47:46,@proxyfoxx,deh,1
25899,0,0,0,2023-06-30 19:47:46,@proxyfoxx,jadi,1
25900,0,0,0,2023-06-30 19:47:46,@proxyfoxx,tradisi,1
25901,0,0,0,2023-06-30 19:47:46,@proxyfoxx,my,1
25902,0,0,0,2023-06-30 19:47:46,@proxyfoxx,pamili,1
25905,0,0,0,2023-06-30 19:47:46,@proxyfoxx,prj,1
25907,0,0,0,2023-06-30 19:47:46,@proxyfoxx,kali,1
25908,0,0,0,2023-06-30 19:46:45,@jeywoobleastz,pengin,1
25910,0,0,0,2023-06-30 19:46:45,@jeywoobleastz,prj,1
25911,0,0,0,2023-06-30 19:46:45,@jeywoobleastz,ih,1
25913,0,0,0,2023-06-30 19:46:45,@jeywoobleastz,kapan,1
25914,0,0,0,2023-06-30 19:46:45,@jeywoobleastz,iya,1
25916,0,0,0,2023-06-30 19:46:45,@jeywoobleastz,mau,1
25917,0,0,0,2023-06-30 19:46:45,@jeywoobleastz,udahan,1
25918,0,0,0,2023-06-30 19:46:42,@ondeehide,aku,1
25919,0,0,0,2023-06-30 19:46:42,@ondeehide,benar,1
25920,0,0,0,2023-06-30 19:46:42,@ondeehide,pilih,1
25921,0,0,0,2023-06-30 19:46:42,@ondeehide,desek,1
25922,0,0,0,2023-06-30 19:46:42,@ondeehide,an,1
25923,0,0,0,2023-06-30 19:46:42,@ondeehide,konser,1
25926,0,0,0,2023-06-30 19:46:42,@ondeehide,prj,1
25927,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,gais,1
25930,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,mau,1
25931,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,tiket,1
25932,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,prj,1
25933,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,juni,1
25934,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,hari,1
25936,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,pas,1
25937,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,banget,1
25938,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,enggak,1
25939,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,underprice,1
25940,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,banget,1
25941,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,banget,1
25942,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,salah,1
25943,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,pilih,1
25944,0,0,0,2023-06-30 19:44:35,@seokjin_bucin,tanggal,1
25945,0,0,0,2023-06-30 19:36:53,@rain4solace,anjing,1
25947,0,0,0,2023-06-30 19:36:53,@rain4solace,prj,1
25948,0,0,0,2023-06-30 19:36:53,@rain4solace,malah,1
25949,0,0,0,2023-06-30 19:36:53,@rain4solace,naber,1
25950,0,0,0,2023-06-30 19:35:34,@rampullll,hadeuhh,1
25951,0,0,0,2023-06-30 19:35:34,@rampullll,gagal,1
25953,0,0,0,2023-06-30 19:35:34,@rampullll,tonton,1
25954,0,0,0,2023-06-30 19:35:34,@rampullll,pamungkas,1
25957,0,0,0,2023-06-30 19:35:34,@rampullll,smb,1
25958,0,0,0,2023-06-30 19:35:34,@rampullll,lewat,1
25959,0,0,0,2023-06-30 19:35:34,@rampullll,sekarang,1
25961,0,0,0,2023-06-30 19:35:34,@rampullll,prj,1
25963,0,0,0,2023-06-30 19:35:34,@rampullll,enggak,1
25965,0,0,0,2023-06-30 19:35:34,@rampullll,tonton,1
25966,0,0,0,2023-06-30 19:34:04,@sssatriooo,kapai,1
25967,0,0,0,2023-06-30 19:34:04,@sssatriooo,sih,1
25968,0,0,0,2023-06-30 19:34:04,@sssatriooo,kamu,1
25970,0,0,0,2023-06-30 19:34:04,@sssatriooo,ramean,1
25972,0,0,0,2023-06-30 19:34:04,@sssatriooo,prj,1
25973,0,0,0,2023-06-30 19:34:04,@sssatriooo,sempit,1
25974,0,0,0,2023-06-30 19:34:04,@sssatriooo,ege,1
25975,0,0,0,2023-06-30 19:34:04,@sssatriooo,gerah,1
25978,0,0,0,2023-06-30 19:28:57,@jueviolegrce,profesional,1
25979,0,0,0,2023-06-30 19:28:57,@jueviolegrce,cari,1
25980,0,0,0,2023-06-30 19:28:57,@jueviolegrce,cari,1
25981,0,0,0,2023-06-30 19:28:57,@jueviolegrce,gratis,1
25983,0,0,0,2023-06-30 19:28:57,@jueviolegrce,prj,1
25984,0,0,0,2023-06-30 19:28:57,@jueviolegrce,enggak,1
25985,0,0,0,2023-06-30 19:28:57,@jueviolegrce,iya,1
25986,0,3,0,2023-06-30 19:27:06,@masterando,ramai,0
25987,0,3,0,2023-06-30 19:27:06,@masterando,banget,0
25988,0,3,0,2023-06-30 19:27:06,@masterando,hari,0
25991,0,3,0,2023-06-30 19:27:06,@masterando,prj,0
25993,0,3,0,2023-06-30 19:27:06,@masterando,aa,0
25994,0,3,0,2023-06-30 19:27:06,@masterando,rafi,0
25995,0,3,0,2023-06-30 19:27:06,@masterando,nicolas,0
25996,0,3,0,2023-06-30 19:27:06,@masterando,saputra,0
25997,0,3,0,2023-06-30 19:27:06,@masterando,dj,0
25998,0,3,0,2023-06-30 19:27:06,@masterando,dj,0
25999,0,3,0,2023-06-30 19:27:06,@masterando,sokap,0
26001,0,0,0,2023-06-30 19:25:18,@prohibtd,bye,1
26002,0,0,0,2023-06-30 19:25:18,@prohibtd,aku,1
26003,0,0,0,2023-06-30 19:25:18,@prohibtd,benar,1
26004,0,0,0,2023-06-30 19:25:18,@prohibtd,enggak,1
26005,0,0,0,2023-06-30 19:25:18,@prohibtd,mau,1
26008,0,0,0,2023-06-30 19:25:18,@prohibtd,prj,1
26009,0,0,0,2023-06-30 19:24:13,@hirnikaqila,susah,1
26010,0,0,0,2023-06-30 19:24:13,@hirnikaqila,banget,1
26011,0,0,0,2023-06-30 19:24:13,@hirnikaqila,asih,1
26012,0,0,0,2023-06-30 19:24:13,@hirnikaqila,tahu,1
26014,0,0,0,2023-06-30 19:24:13,@hirnikaqila,prj,1
26016,0,0,0,2023-06-30 19:24:13,@hirnikaqila,libur,1
26017,0,0,0,2023-06-30 19:24:13,@hirnikaqila,bakal,1
26018,0,0,0,2023-06-30 19:24:13,@hirnikaqila,macet,1
26020,0,0,0,2023-06-30 19:24:13,@hirnikaqila,penuh,1
26021,0,0,0,2023-06-30 19:23:34,@dittaita,tiba,1
26022,0,0,0,2023-06-30 19:23:34,@dittaita,pengin,1
26024,0,0,0,2023-06-30 19:23:34,@dittaita,prj,1
26025,0,0,0,2023-06-30 19:23:34,@dittaita,hihi,1
26026,0,0,0,2023-06-30 19:23:34,@dittaita,mascu,1
26028,0,0,0,2023-06-30 19:23:34,@dittaita,mau,1
26030,0,0,0,2023-06-30 19:23:34,@dittaita,prj,1
26031,0,0,0,2023-06-30 19:23:34,@dittaita,ngincer,1
26032,0,0,0,2023-06-30 19:23:34,@dittaita,jajan,1
26033,0,0,0,2023-06-30 19:22:34,@adore9yu_k,trying,1
26035,0,0,0,2023-06-30 19:22:34,@adore9yu_k,convince,1
26036,0,0,0,2023-06-30 19:22:34,@adore9yu_k,my,1
26037,0,0,0,2023-06-30 19:22:34,@adore9yu_k,parents,1
26040,0,0,0,2023-06-30 19:22:34,@adore9yu_k,go,1
26042,0,0,0,2023-06-30 19:22:34,@adore9yu_k,prj,1
26043,0,0,0,2023-06-30 19:22:34,@adore9yu_k,tomorrow,1
26046,0,0,0,2023-06-30 19:22:34,@adore9yu_k,kayak,1
26047,0,0,0,2023-06-30 19:22:34,@adore9yu_k,apa,1
26048,0,0,0,2023-06-30 19:22:34,@adore9yu_k,tahu,1
26049,0,0,0,2023-06-30 19:22:34,@adore9yu_k,ramenya,1
26050,0,0,0,2023-06-30 19:22:34,@adore9yu_k,lebih,1
26051,0,0,0,2023-06-30 19:22:34,@adore9yu_k,baik,1
26052,0,0,0,2023-06-30 19:22:34,@adore9yu_k,tunggu,1
26053,0,0,0,2023-06-30 19:22:34,@adore9yu_k,tanggal,1
26054,0,0,0,2023-06-30 19:22:34,@adore9yu_k,tua,1
26055,0,0,0,2023-06-30 19:22:34,@adore9yu_k,then,1
26057,0,0,0,2023-06-30 19:22:34,@adore9yu_k,refused,1
26060,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,halo,1
26063,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,mau,1
26065,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,prj,1
26066,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,enggak,1
26067,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,iya,1
26069,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,mau,1
26070,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,jual,1
26071,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,tiket,1
26072,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,prj,1
26073,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,salah,1
26074,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,pilih,1
26075,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,tanggal,1
26076,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,jual,1
26077,0,0,0,2023-06-30 19:19:57,@seokjin_bucin,murah,1
26079,1,1,0,2023-06-30 19:19:29,@kaynejethroo,ramenya,1
26080,1,1,0,2023-06-30 19:19:29,@kaynejethroo,prj,1
26082,1,1,0,2023-06-30 19:19:29,@kaynejethroo,kayak,1
26083,1,1,0,2023-06-30 19:19:29,@kaynejethroo,orang,1
26084,1,1,0,2023-06-30 19:19:29,@kaynejethroo,evakuasi,1
26085,1,1,0,2023-06-30 19:19:29,@kaynejethroo,bencana,1
26086,1,1,0,2023-06-30 19:19:29,@kaynejethroo,cukup,1
26087,1,1,0,2023-06-30 19:19:29,@kaynejethroo,sekali,1
26089,0,0,0,2023-06-30 19:08:03,@afikannn,prj,1
26090,0,0,0,2023-06-30 19:08:03,@afikannn,sangat,1
26091,0,0,0,2023-06-30 19:08:03,@afikannn,enggak,1
26092,0,0,0,2023-06-30 19:08:03,@afikannn,ramah,1
26093,0,0,0,2023-06-30 19:08:03,@afikannn,buat,1
26094,0,0,0,2023-06-30 19:08:03,@afikannn,gue,1
26096,0,0,0,2023-06-30 19:08:03,@afikannn,introvegini,1
26097,0,0,0,2023-06-30 19:07:13,@awickdwipayana,tiba,1
26098,0,0,0,2023-06-30 19:07:13,@awickdwipayana,tiba,1
26099,0,0,0,2023-06-30 19:07:13,@awickdwipayana,pikir,1
26100,0,0,0,2023-06-30 19:07:13,@awickdwipayana,random,1
26102,0,0,0,2023-06-30 19:07:13,@awickdwipayana,prj,1
26103,0,0,0,2023-06-30 19:07:13,@awickdwipayana,apa,1
26104,0,0,0,2023-06-30 19:07:13,@awickdwipayana,iya,1
26105,0,0,0,2023-06-30 18:59:48,@universitatum,prj,0
26106,0,0,0,2023-06-30 18:59:48,@universitatum,ramai,0
26107,0,0,0,2023-06-30 18:59:48,@universitatum,banget,0
26108,0,0,0,2023-06-30 18:59:48,@universitatum,rezeki,0
26109,0,0,0,2023-06-30 18:59:48,@universitatum,kang,0
26110,0,0,0,2023-06-30 18:59:48,@universitatum,kerak,0
26111,0,0,0,2023-06-30 18:59:48,@universitatum,telor,0
26112,0,0,0,2023-06-30 18:59:14,@keishangapon,lido,1
26113,0,0,0,2023-06-30 18:59:14,@keishangapon,prj,1
26114,0,0,0,2023-06-30 18:59:14,@keishangapon,aeon,1
26115,0,0,0,2023-06-30 18:59:14,@keishangapon,sentul,1
26116,0,0,0,2023-06-30 18:59:14,@keishangapon,isi,1
26117,0,0,0,2023-06-30 18:59:14,@keishangapon,perut,1
26118,0,0,0,2023-06-30 18:59:14,@keishangapon,dulu,1
26120,0,0,0,2023-06-30 18:59:14,@keishangapon,pulang,1
26121,0,0,0,2023-06-30 18:59:14,@keishangapon,jalan,1
26123,0,0,0,2023-06-30 18:59:14,@keishangapon,kesonoh,1
26126,0,0,0,2023-06-30 18:59:14,@keishangapon,kuat,1
26127,0,1,0,2023-06-30 18:57:41,@nananamona_twt,akhir,1
26129,0,1,0,2023-06-30 18:57:41,@nananamona_twt,prj,1
26130,0,1,0,2023-06-30 18:57:41,@nananamona_twt,pengin,1
26131,0,1,0,2023-06-30 18:57:41,@nananamona_twt,kesana,1
26133,0,1,0,2023-06-30 18:57:41,@nananamona_twt,kok,1
26134,0,1,0,2023-06-30 18:57:41,@nananamona_twt,kayak,1
26135,0,1,0,2023-06-30 18:57:41,@nananamona_twt,ramai,1
26136,0,1,0,2023-06-30 18:57:41,@nananamona_twt,buangett,1
26137,0,1,0,2023-06-30 18:57:41,@nananamona_twt,terus,1
26139,0,1,0,2023-06-30 18:51:51,@143shj,kaki,1
26140,0,1,0,2023-06-30 18:51:51,@143shj,sakit,1
26142,0,1,0,2023-06-30 18:51:51,@143shj,siang,1
26143,0,1,0,2023-06-30 18:51:51,@143shj,jalan,1
26144,0,1,0,2023-06-30 18:51:51,@143shj,muterin,1
26145,0,1,0,2023-06-30 18:51:51,@143shj,prj,1
26146,0,6,2,2023-06-30 18:51:00,@tanyarlfes,tanyarl,0
26147,0,6,2,2023-06-30 18:51:00,@tanyarlfes,lihat,0
26148,0,6,2,2023-06-30 18:51:00,@tanyarlfes,berita,0
26149,0,6,2,2023-06-30 18:51:00,@tanyarlfes,prj,0
26151,0,6,2,2023-06-30 18:51:00,@tanyarlfes,ramai,0
26152,0,6,2,2023-06-30 18:51:00,@tanyarlfes,banget,0
26153,0,6,2,2023-06-30 18:51:00,@tanyarlfes,unjung,0
26155,0,6,2,2023-06-30 18:51:00,@tanyarlfes,buat,0
26156,0,6,2,2023-06-30 18:51:00,@tanyarlfes,macet,0
26157,0,6,2,2023-06-30 18:51:00,@tanyarlfes,kalian,0
26159,0,6,2,2023-06-30 18:51:00,@tanyarlfes,minat,0
26161,0,6,2,2023-06-30 18:51:00,@tanyarlfes,prj,0
26162,0,6,2,2023-06-30 18:51:00,@tanyarlfes,enggak,0
26163,0,0,0,2023-06-30 18:47:27,@e_haRaa39,pas,1
26164,0,0,0,2023-06-30 18:47:27,@e_haRaa39,weekday,1
26165,0,0,0,2023-06-30 18:47:27,@e_haRaa39,hayu,1
26166,0,0,0,2023-06-30 18:47:27,@e_haRaa39,prj,1
26167,0,0,0,2023-06-30 18:47:27,@e_haRaa39,ngapain,1
26168,0,0,0,2023-06-30 18:47:27,@e_haRaa39,kata,1
26169,0,0,0,2023-06-30 18:47:27,@e_haRaa39,teman,1
26171,0,0,0,2023-06-30 18:47:27,@e_haRaa39,mau,1
26172,0,0,0,2023-06-30 18:47:27,@e_haRaa39,kapai,1
26173,0,0,0,2023-06-30 18:47:27,@e_haRaa39,penuh,1
26174,0,0,0,2023-06-30 18:47:27,@e_haRaa39,banget,1
26176,0,0,0,2023-06-30 18:47:27,@e_haRaa39,gerak,1
26177,0,0,0,2023-06-30 18:47:27,@e_haRaa39,kata,1
26178,0,0,0,2023-06-30 18:47:27,@e_haRaa39,prj,1
26179,0,0,0,2023-06-30 18:47:27,@e_haRaa39,mah,1
26180,0,0,0,2023-06-30 18:47:27,@e_haRaa39,cuma,1
26181,0,0,0,2023-06-30 18:47:27,@e_haRaa39,jalan,1
26182,0,0,0,2023-06-30 18:47:27,@e_haRaa39,doang,1
26183,0,0,0,2023-06-30 18:47:27,@e_haRaa39,mah,1
26184,0,0,0,2023-06-30 18:47:27,@e_haRaa39,kapai,1
26186,0,0,0,2023-06-30 18:47:27,@e_haRaa39,bayar,1
26187,0,0,0,2023-06-30 18:47:27,@e_haRaa39,tiket,1
26188,0,0,0,2023-06-30 18:47:27,@e_haRaa39,masuk,1
26190,0,0,0,2023-06-30 18:47:27,@e_haRaa39,malas,1
26191,0,0,0,2023-06-30 18:47:27,@e_haRaa39,komen,1
26193,0,0,0,2023-06-30 18:47:27,@e_haRaa39,memang,1
26194,0,0,0,2023-06-30 18:47:27,@e_haRaa39,orang,1
26195,0,0,0,2023-06-30 18:47:27,@e_haRaa39,mau,1
26196,0,0,0,2023-06-30 18:47:27,@e_haRaa39,sana,1
26197,0,0,0,2023-06-30 18:47:27,@e_haRaa39,jadi,1
26198,0,0,0,2023-06-30 18:47:27,@e_haRaa39,cari,1
26199,0,0,0,2023-06-30 18:47:27,@e_haRaa39,alesan,1
26200,0,0,0,2023-06-30 18:47:27,@e_haRaa39,ros,1
26201,0,0,0,2023-06-30 18:45:55,@aanexile,enggak,1
26202,0,0,0,2023-06-30 18:45:55,@aanexile,kuat,1
26203,0,0,0,2023-06-30 18:45:55,@aanexile,banget,1
26205,0,0,0,2023-06-30 18:45:55,@aanexile,prj,1
26206,0,0,0,2023-06-30 18:45:55,@aanexile,enggak,1
26208,0,0,0,2023-06-30 18:45:55,@aanexile,sinyal,1
26210,0,0,0,2023-06-30 18:44:40,@SykesNyx,prj,1
26211,0,0,0,2023-06-30 18:44:40,@SykesNyx,terus,1
26212,0,0,0,2023-06-30 18:44:40,@SykesNyx,padahal,1
26213,0,0,0,2023-06-30 18:44:40,@SykesNyx,tahu,1
26214,0,0,0,2023-06-30 18:44:40,@SykesNyx,isi,1
26216,0,0,0,2023-06-30 18:44:40,@SykesNyx,doang,1
26217,0,0,0,2023-06-30 18:44:40,@SykesNyx,ancrit,1
26218,0,0,0,2023-06-30 18:41:30,@bananabites13,hari,1
26220,0,0,0,2023-06-30 18:41:30,@bananabites13,ajak,1
26222,0,0,0,2023-06-30 18:41:30,@bananabites13,prj,1
26223,0,0,0,2023-06-30 18:41:30,@bananabites13,padahal,1
26224,0,0,0,2023-06-30 18:41:30,@bananabites13,benar,1
26225,0,0,0,2023-06-30 18:41:30,@bananabites13,enggak,1
26226,0,0,0,2023-06-30 18:41:30,@bananabites13,mau,1
26227,0,0,0,2023-06-30 18:41:30,@bananabites13,ksna,1
26228,0,0,0,2023-06-30 18:41:30,@bananabites13,sih,1
26229,0,0,0,2023-06-30 18:41:30,@bananabites13,soal,1
26230,0,0,0,2023-06-30 18:41:30,@bananabites13,tahu,1
26232,0,0,0,2023-06-30 18:41:30,@bananabites13,ramai,1
26233,0,0,0,2023-06-30 18:41:30,@bananabites13,banget,1
26235,0,0,0,2023-06-30 18:41:30,@bananabites13,akhir,1
26236,0,0,0,2023-06-30 18:41:30,@bananabites13,ikut,1
26238,0,0,0,2023-06-30 18:41:30,@bananabites13,sekarang,1
26239,0,0,0,2023-06-30 18:41:30,@bananabites13,pusing,1
26240,0,0,0,2023-06-30 18:41:30,@bananabites13,banget,1
26241,0,0,0,2023-06-30 18:41:30,@bananabites13,habis,1
26242,0,0,0,2023-06-30 18:41:30,@bananabites13,pulang,1
26244,0,0,0,2023-06-30 18:41:30,@bananabites13,orgnya,1
26245,0,0,0,2023-06-30 18:41:30,@bananabites13,banyak,1
26246,0,0,0,2023-06-30 18:41:30,@bananabites13,speakernya,1
26247,0,0,0,2023-06-30 18:41:30,@bananabites13,gede,1
26248,0,0,0,2023-06-30 18:41:30,@bananabites13,banget,1
26249,0,0,0,2023-06-30 18:41:30,@bananabites13,yaampun,1
26250,0,0,0,2023-06-30 18:41:30,@bananabites13,puseng,1
26251,0,0,0,2023-06-30 18:38:43,@skipmenoww,mau,1
26253,0,0,0,2023-06-30 18:38:43,@skipmenoww,prj,1
26255,0,0,0,2023-06-30 18:38:43,@skipmenoww,mau,1
26257,0,0,0,2023-06-30 18:38:43,@skipmenoww,capek,1
26259,0,0,0,2023-06-30 18:38:43,@skipmenoww,semua,1
26260,0,0,0,2023-06-30 18:38:43,@skipmenoww,orang,1
26261,0,0,0,2023-06-30 18:38:43,@skipmenoww,bahagia,1
26262,0,0,0,2023-06-30 18:38:43,@skipmenoww,enggak,1
26265,0,0,0,2023-06-30 18:38:43,@skipmenoww,badmood,1
26266,0,0,0,2023-06-30 18:38:43,@skipmenoww,enggak,1
26267,0,0,0,2023-06-30 18:38:43,@skipmenoww,jelas,1
26268,0,0,0,2023-06-30 18:38:43,@skipmenoww,kayak,1
26269,0,0,0,2023-06-30 18:38:43,@skipmenoww,ibu,1
26270,0,0,0,2023-06-30 18:38:43,@skipmenoww,aku,1
26272,0,0,0,2023-06-30 18:35:37,@septania07,prj,1
26274,0,0,0,2023-06-30 18:35:37,@septania07,freebies,1
26275,0,0,0,2023-06-30 18:35:37,@septania07,skincare,1
26276,0,0,0,2023-06-30 18:35:37,@septania07,makeup,1
26277,0,0,0,2023-06-30 18:35:37,@septania07,banyak,1
26278,0,0,0,2023-06-30 18:35:37,@septania07,banget,1
26279,0,0,0,2023-06-30 18:35:37,@septania07,wkwk,1
26280,0,0,0,2023-06-30 18:33:18,·,kulkas,1
26281,0,0,0,2023-06-30 18:33:18,·,penuh,1
26282,0,0,0,2023-06-30 18:33:18,·,sama,1
26283,0,0,0,2023-06-30 18:33:18,·,jajan,1
26284,0,0,0,2023-06-30 18:33:18,·,prj,1
26285,0,0,0,2023-06-30 18:33:18,·,hari,1
26287,0,0,0,2023-06-30 18:33:18,·,wkwk,1
26288,1,0,0,2023-06-30 18:32:28,@erwege,jaring,0
26290,1,0,0,2023-06-30 18:32:28,@erwege,area,0
26291,1,0,0,2023-06-30 18:32:28,@erwege,prj,0
26292,1,0,0,2023-06-30 18:32:28,@erwege,lambat,0
26293,1,0,0,2023-06-30 18:32:28,@erwege,parah,0
26294,0,0,0,2023-06-30 18:30:01,@e_haRaa39,prj,1
26295,0,0,0,2023-06-30 18:30:01,@e_haRaa39,yuk,1
26298,0,0,0,2023-06-30 18:30:01,@e_haRaa39,hari,1
26299,0,0,0,2023-06-30 18:30:01,@e_haRaa39,minggu,1
26300,0,0,0,2023-06-30 18:30:01,@e_haRaa39,oke,1
26302,0,0,0,2023-06-30 18:30:01,@e_haRaa39,hati,1
26304,0,0,0,2023-06-30 18:30:01,@e_haRaa39,senang,1
26305,0,0,0,2023-06-30 18:30:01,@e_haRaa39,banget,1
26306,0,0,0,2023-06-30 18:30:01,@e_haRaa39,pas,1
26307,0,0,0,2023-06-30 18:30:01,@e_haRaa39,hari,1
26308,0,0,0,2023-06-30 18:30:01,@e_haRaa39,minggu,1
26309,0,0,0,2023-06-30 18:30:01,@e_haRaa39,prj,1
26310,0,0,0,2023-06-30 18:30:01,@e_haRaa39,nya,1
26313,0,0,0,2023-06-30 18:30:01,@e_haRaa39,pas,1
26314,0,0,0,2023-06-30 18:30:01,@e_haRaa39,weekday,1
26315,0,0,0,2023-06-30 18:30:01,@e_haRaa39,sekarang,1
26316,0,0,0,2023-06-30 18:30:01,@e_haRaa39,penuh,1
26317,0,0,0,2023-06-30 18:30:01,@e_haRaa39,banget,1
26318,0,0,0,2023-06-30 18:30:01,@e_haRaa39,kata,1
26319,0,0,0,2023-06-30 18:30:01,@e_haRaa39,mulai,1
26320,0,0,0,2023-06-30 18:30:01,@e_haRaa39,bosan,1
26321,0,0,0,2023-06-30 18:30:01,@e_haRaa39,memang,1
26322,0,0,0,2023-06-30 18:30:01,@e_haRaa39,pas,1
26323,0,0,0,2023-06-30 18:30:01,@e_haRaa39,weekday,1
